record_id,offense,incident_id,block_number,street_name,agency,date_reported,hour_reported,reporting_officer,address,lon,lat
8651,Burglary,202200016225,2200,NORTH BERKSHIRE RD,CPD,2022-06-13T21:28:27Z,1728,"Becton, Joel",2200 NORTH BERKSHIRE RD Charlottesville VA,-78.4964419,38.0600145
8652,Assist Citizen - Mental/TDO/ECO,202200016212,800,W MAIN ST,CPD,2022-06-13T19:18:10Z,1518,"Turner, Devon",800 W MAIN ST Charlottesville VA,-78.4903331,38.0314795
8653,Larceny - From Motor Vehicle,202200016220,800,W MAIN ST,CPD,2022-06-13T19:07:34Z,1507,"Middleton, Matthew",800 W MAIN ST Charlottesville VA,-78.4903331,38.0314795
8654,Larceny - Of Veh Parts/Access,202200016210,200,E WATER ST,CPD,2022-06-13T19:00:34Z,1500,"Young, Steven",200 E WATER ST Charlottesville VA,-78.4828897,38.0301911
8655,Hit and Run,202200016207,1100,HOLMES AVE,CPD,2022-06-13T18:52:52Z,1452,"Shiflett, Tammy",1100 HOLMES AVE Charlottesville VA,-78.460061,38.045752
8656,Larceny - From Motor Vehicle,202200016205,1800,"JEFFERSON PARK AVE, 37",CPD,2022-06-13T18:20:13Z,1420,"Nash, Darius","1800 JEFFERSON PARK AVE, 37 Charlottesville VA",-78.5094479,38.0286622
8657,Assist Agency - Other,202200016189,1300,W MAIN ST,CPD,2022-06-13T15:29:55Z,1129,"Houchens, Jamell",1300 W MAIN ST Charlottesville VA,-78.4979397,38.0332883
8659,Burglary,202200016183,2000,JEFFERSON PARK AVE,CPD,2022-06-13T14:03:10Z,1003,"Samar, Jack",2000 JEFFERSON PARK AVE Charlottesville VA,-78.5127278,38.0265064
8660,Suspicious Activity,202200016181,800,PAGE ST,CPD,2022-06-13T13:24:53Z,0924,"Houchens, Jamell",800 PAGE ST Charlottesville VA,-78.49005129999999,38.0340552
8661,Animal Complaint,202200016180,300,"13TH ST NW, 6",CPD,2022-06-13T13:18:48Z,0918,"Allen, Claire","300 13TH ST NW, 6 Charlottesville VA",-78.497314,38.0359094
8662,Accident Private Property,202200016177,1300,"CARLTON AVE, 201",CPD,2022-06-13T13:09:05Z,0909,"Turner, Devon","1300 CARLTON AVE, 201 Charlottesville VA",-78.4693363,38.0220596
8663,Assist Citizen - Mental/TDO/ECO,202200016160,2200,FONTAINE AVE,CPD,2022-06-13T04:48:12Z,0048,"Patel, Akash",2200 FONTAINE AVE Charlottesville VA,-78.5152492,38.0257495
8664,Larceny - Shoplifitng,202280000534,500,W MAIN ST,CPD,2022-06-13T04:25:58Z,0025,"Moje, Ashley",500 W MAIN ST Charlottesville VA,-78.4879119,38.0307934
8665,Burglary,202200016148,500,W MAIN ST,CPD,2022-06-13T03:05:58Z,2305,"Vlasis, Christopher",500 W MAIN ST Charlottesville VA,-78.4879119,38.0307934
8666,Larceny - Theft from Building,202280000533,100,"HOWARD DR, B",CPD,2022-06-13T03:03:52Z,2303,"Moje, Ashley","100 HOWARD DR, B Charlottesville VA",-78.49370689999999,38.0483243
8667,Hit and Run,202200016147,1100,5TH ST SW,CPD,2022-06-13T02:50:07Z,2250,"Bise, Collin",1100 5TH ST SW Charlottesville VA,-78.497806,38.01713
8668,Missing Person-adult,202200016116,600,E MARKET ST,CPD,2022-06-12T17:03:25Z,1303,"Young, Steven",600 E MARKET ST Charlottesville VA,-78.4774516,38.0304104
8669,Assault Simple,202200016105,1300,"CARLTON AVE, 105",CPD,2022-06-12T13:49:33Z,0949,"Hickey, Declan","1300 CARLTON AVE, 105 Charlottesville VA",-78.4693363,38.0220596
8670,Burglary,202200016100,200,E MAIN ST,CPD,2022-06-12T11:02:34Z,0702,"Curry, Brian",200 E MAIN ST Charlottesville VA,-78.4807636,38.0305724
8671,Assault Simple,202200016092,900,CHARLTON AVE,CPD,2022-06-12T06:59:18Z,0259,"Curry, Brian",900 CHARLTON AVE Charlottesville VA,-78.48724639999999,38.0382901
8672,Vandalism,202200016068,500,W MAIN ST,CPD,2022-06-12T03:53:21Z,2353,"Vlasis, Christopher",500 W MAIN ST Charlottesville VA,-78.4879119,38.0307934
8673,Larceny - Shoplifitng,202200016064,1100,EMMET ST N,CPD,2022-06-12T03:02:31Z,2302,"Becton, Joel",1100 EMMET ST N Charlottesville VA,-78.50152299999999,38.0516392
8674,Assist Citizen - Mental/TDO/ECO,202200016054,1300,"CARLTON AVE, 110",CPD,2022-06-12T01:22:46Z,2122,"Middleton, Matthew","1300 CARLTON AVE, 110 Charlottesville VA",-78.4693363,38.0220596
8675,Fraud-credit card,202200016052,800,DRUID AVE,CPD,2022-06-12T00:44:34Z,2044,"Whitten, Tobyn",800 DRUID AVE Charlottesville VA,-78.4807682,38.0186976
8676,Assault Simple,202200016044,200,RAYMOND AVE,CPD,2022-06-11T23:35:41Z,1935,"Lucas, Corbin",200 RAYMOND AVE Charlottesville VA,-78.5124805,38.0233092
8677,Assist Citizen - Mental/TDO/ECO,202200016042,600,E MARKET ST,CPD,2022-06-11T22:55:42Z,1855,"Whitten, Tobyn",600 E MARKET ST Charlottesville VA,-78.4774516,38.0304104
8678,Larceny - All Other,202200016028,1000,W MAIN ST,CPD,2022-06-11T20:58:31Z,1658,"Eckenroth, Rachel",1000 W MAIN ST Charlottesville VA,-78.4952169,38.0323477
8679,Burglary,202200016025,300,CAMELIA DR,CPD,2022-06-11T19:45:31Z,1545,"Green, Bryan",300 CAMELIA DR Charlottesville VA,-78.5107749,38.0121926
8681,Larceny - Theft from Building,202280000532,200,AZALEA DR,CPD,2022-06-11T15:59:04Z,1159,"Moje, Ashley",200 AZALEA DR Charlottesville VA,-78.5123283,38.0130396
8682,Assist Citizen - Mental/TDO/ECO,202200015999,1400,MIDLAND ST,CPD,2022-06-11T13:32:49Z,0932,"Burnett, James",1400 MIDLAND ST Charlottesville VA,-78.4679752,38.0204916
8683,Assault Simple,202200015998,700,"PROSPECT AVE, C",CPD,2022-06-11T13:26:52Z,0926,"Green, Bryan","700 PROSPECT AVE, C Charlottesville VA",-78.49439579999999,38.0246386
8684,Comm Relations Initiative - CRI,202200015995,1000,BELMONT AVE,CPD,2022-06-11T12:59:56Z,0859,"Thomas, Eric",1000 BELMONT AVE Charlottesville VA,-78.4744552,38.02271
8685,Burglary,202200015996,400,E MAIN ST,CPD,2022-06-11T12:52:50Z,0852,"Turner, Devon",400 E MAIN ST Charlottesville VA,-78.47925699999999,38.0297705
8686,Suspicious Activity,202200015966,1600,MERIDIAN ST,CPD,2022-06-11T03:54:56Z,2354,"Vlasis, Christopher",1600 MERIDIAN ST Charlottesville VA,-78.48158459999999,38.015215
8687,Larceny - All Other,202200015952,600,HINTON AVE,CPD,2022-06-11T02:33:42Z,2233,"Vlasis, Christopher",600 HINTON AVE Charlottesville VA,-78.4795567,38.0264032
8688,Hit and Run,202200015947,700,"MCINTIRE RD, B",CPD,2022-06-11T01:33:53Z,2133,"Gower, Charles","700 MCINTIRE RD, B Charlottesville VA",-78.4777474,38.0385158
8689,Assist Citizen - Mental/TDO/ECO,202200015942,1400,SHORT 18TH ST,CPD,2022-06-11T00:47:37Z,2047,"Venereo, Arturo",1400 SHORT 18TH ST Charlottesville VA,-78.46237119999999,38.0265961
8690,Fraud-credit card,202200015921,800,BELMONT AVE,CPD,2022-06-10T20:56:07Z,1656,"Whitten, Tobyn",800 BELMONT AVE Charlottesville VA,-78.4769482,38.0242374
8691,Assist Citizen - Mental/TDO/ECO,202200015914,1400,"MONTICELLO RD, 31",CPD,2022-06-10T18:50:35Z,1450,"Pendleton, Eric","1400 MONTICELLO RD, 31 Charlottesville VA",-78.47219009999999,38.0192234
8692,Larceny - From Motor Vehicle,202200015912,2400,FONTAINE AVE,CPD,2022-06-10T18:41:02Z,1441,"Burnett, James",2400 FONTAINE AVE Charlottesville VA,-78.5189857,38.0257767
8693,Larceny - From Motor Vehicle,202200015910,1300,"BELLEVIEW AVE, 6A",CPD,2022-06-10T18:35:59Z,1435,"Allen, Claire","1300 BELLEVIEW AVE, 6A Charlottesville VA",-78.4595034,38.0374284
8694,Hit and Run,202200015903,2000,INDIA RD,CPD,2022-06-10T17:25:17Z,1325,"Turner, Devon",2000 INDIA RD Charlottesville VA,-78.4879016,38.0623473
8695,Larceny - From Motor Vehicle,202200015896,800,"HARDY DR, B",CPD,2022-06-10T16:19:23Z,1219,"Burnett, James","800 HARDY DR, B Charlottesville VA",-78.4904109,38.0332508
8696,Fraud-impersonation,202280000527,900,"RIVER RD, 201",CPD,2022-06-10T16:16:43Z,1216,"Pendleton, Eric","900 RIVER RD, 201 Charlottesville VA",-78.45812120000001,38.0363276
8697,Larceny - All Other,202200015900,400,11TH ST NW,CPD,2022-06-10T15:39:41Z,1139,"Allen, Claire",400 11TH ST NW Charlottesville VA,-78.494047,38.0376412
8698,Accident Private Property,202200015895,900,PRESTON AVE,CPD,2022-06-10T15:35:16Z,1135,"Turner, Devon",900 PRESTON AVE Charlottesville VA,-78.4894423,38.03700329999999
8699,Warrant Service,202200015893,100,E MARKET ST,CPD,2022-06-10T15:04:39Z,1104,"Thomas, Eric",100 E MARKET ST Charlottesville VA,-78.4811438,38.0315386
8700,Assist Agency - Backup/Assist,202200015880,100,MONTE VISTA AVE,CPD,2022-06-10T12:59:27Z,0859,"Thomas, Eric",100 MONTE VISTA AVE Charlottesville VA,-78.5126834,38.0172786
8701,Larceny - From Motor Vehicle,202200015877,2200,"NORTH BERKSHIRE RD, B",CPD,2022-06-10T09:15:10Z,0515,"Hopiane, Sayd","2200 NORTH BERKSHIRE RD, B Charlottesville VA",-78.4964419,38.0600145
8702,Lost/FoundProperty,202280000525,100,"KENT TER, Unit B",CPD,2022-06-10T05:23:00Z,0123,"Miller, Tiffany ","100 KENT TER, Unit B Charlottesville VA",-78.5099985,38.0284001
8703,Misc - Criminal Call,202280000530,100,WATER ST,CPD,2022-06-10T02:46:25Z,2246,"Moje, Ashley",100 WATER ST Charlottesville VA,-78.4818768,38.0300657
8704,Assist Citizen - Mental/TDO/ECO,202200015840,200,STRIBLING AVE,CPD,2022-06-10T00:03:57Z,2003,"Lucas, Corbin",200 STRIBLING AVE Charlottesville VA,-78.5190301,38.0224346
8706,Hit and Run,202200015834,1500,E HIGH ST,CPD,2022-06-09T21:43:47Z,1743,"Bentz, Benjamin ",1500 E HIGH ST Charlottesville VA,-78.4617403,38.0329531
8707,Fraud-false pretense,202200015824,600,E MARKET ST,CPD,2022-06-09T19:31:24Z,1531,"Burnett, James",600 E MARKET ST Charlottesville VA,-78.4774516,38.0304104
8708,Fraud-wire fraud,202280000526,100,STEWART CIR,CPD,2022-06-09T19:21:14Z,1521,"Pendleton, Eric",100 STEWART CIR Charlottesville VA,-78.49435129999999,38.0435027
8709,Hit and Run,202200015821,700,PRESTON AVE,CPD,2022-06-09T18:44:58Z,1444,"Thomas, Eric",700 PRESTON AVE Charlottesville VA,-78.4867223,38.0356665
8711,Disorderly Conduct,202200015809,200,W MAIN ST,CPD,2022-06-09T16:49:19Z,1249,"McKeown, Kaitlyn",200 W MAIN ST Charlottesville VA,-78.4825173,38.0308406
8712,Suspicious Activity,202200015783,600,E MARKET ST,CPD,2022-06-09T12:03:00Z,0803,"Green, Bryan",600 E MARKET ST Charlottesville VA,-78.4774516,38.0304104
8713,Larceny - From Motor Vehicle,202200015780,1600,CEDAR HILL RD,CPD,2022-06-09T11:08:02Z,0708,"Patel, Akash",1600 CEDAR HILL RD Charlottesville VA,-78.4997669,38.0592124
8714,Larceny - From Motor Vehicle,202200015779,100,MONTE VISTA AVE,CPD,2022-06-09T10:16:30Z,0616,"Haug, Ian",100 MONTE VISTA AVE Charlottesville VA,-78.5126834,38.0172786
8715,Larceny - From Motor Vehicle,202200015777,2200,"ANGUS RD, 16",CPD,2022-06-09T09:51:28Z,0551,"Hopiane, Sayd","2200 ANGUS RD, 16 Charlottesville VA",-78.49716839999999,38.0610206
8716,Assault Simple,202200015774,700,"PROSPECT AVE, K",CPD,2022-06-09T07:58:23Z,0358,"Blackwell, Ryan","700 PROSPECT AVE, K Charlottesville VA",-78.49439579999999,38.0246386
8717,Accident - w/out Injuries,202200015770,1300,"LONG ST, 4",CPD,2022-06-09T06:49:53Z,0249,"Bradley, Heather","1300 LONG ST, 4 Charlottesville VA",-78.4628755,38.0354379
8719,Vandalism,202200015760,900,2ND ST SE,CPD,2022-06-09T02:40:25Z,2240,"Blackwell, Ryan",900 2ND ST SE Charlottesville VA,-78.4826953,38.0264177
8720,Assist Citizen - Mental/TDO/ECO,202200015759,1200,"RIVER VISTA AVE, A",CPD,2022-06-09T02:32:19Z,2232,"Patel, Akash","1200 RIVER VISTA AVE, A Charlottesville VA",-78.4628487,38.038364
8721,Assault Intimidation,202200015755,400,"11TH ST NE, C20",CPD,2022-06-09T02:01:04Z,2201,"Gower, Charles","400 11TH ST NE, C20 Charlottesville VA",-78.4708721,38.0306879
8722,Suspicious Activity,202200015735,600,E WATER ST,CPD,2022-06-08T22:28:38Z,1828,"Gower, Charles",600 E WATER ST Charlottesville VA,-78.4776442,38.0288229
8723,Fraud-credit card,202280000523,1100,EMMET ST N,CPD,2022-06-08T21:27:42Z,1727,"Miller, Tiffany ",1100 EMMET ST N Charlottesville VA,-78.50152299999999,38.0516392
8724,Forgery/Counterfeiting,202200015731,500,W MAIN ST,CPD,2022-06-08T21:24:31Z,1724,"Lucas, Corbin",500 W MAIN ST Charlottesville VA,-78.4879119,38.0307934
8725,Assist Citizen - Mental/TDO/ECO,202200015730,1300,CHERRY AVE,CPD,2022-06-08T21:17:44Z,1717,"Via, Ryan",1300 CHERRY AVE Charlottesville VA,-78.50069909999999,38.0259317
8726,Larceny - Of Veh Parts/Access,202200015719,2000,MORTON DR,CPD,2022-06-08T20:24:35Z,1624,"Lee, Chandler",2000 MORTON DR Charlottesville VA,-78.494773,38.0559659
8727,Assist Citizen - Mental/TDO/ECO,202200015708,800,PRESTON AVE,CPD,2022-06-08T18:32:43Z,1432,"Johnston, Ernest",800 PRESTON AVE Charlottesville VA,-78.4888357,38.0364554
8728,Misc - Criminal Call,202200015706,1800,EMMET ST N,CPD,2022-06-08T18:13:04Z,1413,"Shiflett, Tammy",1800 EMMET ST N Charlottesville VA,-78.4931319,38.0597657
8729,Larceny - From Motor Vehicle,202280000521,900,RIVER RD,CPD,2022-06-08T17:32:34Z,1332,"Miller, Tiffany ",900 RIVER RD Charlottesville VA,-78.45812120000001,38.0363276
8730,Larceny - From Motor Vehicle,202200015702,2400,"FONTAINE AVE, B",CPD,2022-06-08T17:06:21Z,1306,"Burnett, James","2400 FONTAINE AVE, B Charlottesville VA",-78.5189857,38.0257767
8731,Fraud-impersonation,202280000524,200,HUNTLEY AVE,CPD,2022-06-08T17:00:39Z,1300,"Miller, Tiffany ",200 HUNTLEY AVE Charlottesville VA,-78.5187612,38.0208972
8732,Misc - Criminal Call,202200015699,2400,JEFFERSON PARK AVE,CPD,2022-06-08T15:48:38Z,1148,"Allen, Claire",2400 JEFFERSON PARK AVE Charlottesville VA,-78.51454749999999,38.0232986
8733,Fraud-false pretense,202200015697,500,E MAIN ST,CPD,2022-06-08T15:38:53Z,1138,"Shiflett, Tammy",500 E MAIN ST Charlottesville VA,-78.4783513,38.0297924
8734,Domestic Disturbance,202200015695,400,"GARRETT ST, A",CPD,2022-06-08T15:37:03Z,1137,"Pendleton, Eric","400 GARRETT ST, A Charlottesville VA",-78.4816589,38.0279351
8735,Larceny - From Motor Vehicle,202200015712,500,E MARKET ST,CPD,2022-06-08T15:25:14Z,1125,"Gower, Charles",500 E MARKET ST Charlottesville VA,-78.477767,38.030349
8736,Larceny - From Motor Vehicle,202200015689,2500,NAYLOR ST,CPD,2022-06-08T14:07:38Z,1007,"Green, Bryan",2500 NAYLOR ST Charlottesville VA,-78.504616,38.0170836
8737,Comm Relations Initiative - CRI,202200015682,400,RUGBY RD,CPD,2022-06-08T13:40:11Z,0940,"McKeown, Kaitlyn",400 RUGBY RD Charlottesville VA,-78.50127839999999,38.0396721
8738,Larceny - Theft from Building,202280000522,700,"RIDGE ST, Apt A",CPD,2022-06-08T09:50:18Z,0550,"Miller, Tiffany ","700 RIDGE ST, Apt A Charlottesville VA",-78.4898523,38.0245196
8739,Burglary,202200015653,500,W MAIN ST,CPD,2022-06-08T04:47:28Z,0047,"Blackwell, Kyle",500 W MAIN ST Charlottesville VA,-78.4879119,38.0307934
8740,Narcotics,202200015652,1400,VINE ST,CPD,2022-06-08T03:15:30Z,2315,"Via, Ryan",1400 VINE ST Charlottesville VA,-78.46860079999999,38.0196979
8741,Fraud-impersonation,202200015630,900,OLD FARM RD,CPD,2022-06-08T01:43:27Z,2143,"Houchens, Logan",900 OLD FARM RD Charlottesville VA,-78.4989847,38.0457265
8742,Missing Person-juvenile,202200015625,400,11TH ST NE,CPD,2022-06-08T00:45:41Z,2045,"Arreguin, Arron",400 11TH ST NE Charlottesville VA,-78.4708721,38.0306879
8743,Burglary,202200015623,300,MONTE VISTA AVE,CPD,2022-06-08T00:31:39Z,2031,"Becton, Joel",300 MONTE VISTA AVE Charlottesville VA,-78.51451279999999,38.0130699
8744,Fraud-impersonation,202200015617,200,DOUGLAS AVE,CPD,2022-06-07T22:40:16Z,1840,"Arreguin, Arron",200 DOUGLAS AVE Charlottesville VA,-78.47257479999999,38.0265183
8745,Suspicious Activity,202200015619,700,"PROSPECT AVE, C",CPD,2022-06-07T22:37:30Z,1837,"Becton, Joel","700 PROSPECT AVE, C Charlottesville VA",-78.49439579999999,38.0246386
8746,Larceny - From Motor Vehicle,202200015627,700,"PROSPECT AVE, E",CPD,2022-06-07T22:26:36Z,1826,"Bradley, Heather","700 PROSPECT AVE, E Charlottesville VA",-78.49439579999999,38.0246386
8747,Assault Intimidation,202200015612,1600,CHERRY AVE,CPD,2022-06-07T21:58:36Z,1758,"Via, Ryan",1600 CHERRY AVE Charlottesville VA,-78.5065517,38.023772
8748,Larceny - Shoplifitng,202200015606,500,W MAIN ST,CPD,2022-06-07T20:15:22Z,1615,"Gower, Charles",500 W MAIN ST Charlottesville VA,-78.4879119,38.0307934
8749,Suspicious Activity,202200015605,300,11TH ST NW,CPD,2022-06-07T20:05:52Z,1605,"Pendleton, Eric",300 11TH ST NW Charlottesville VA,-78.4949821,38.0358484
8750,Harassment,202280000529,500,STEWART ST,CPD,2022-06-07T18:23:53Z,1423,"Moje, Ashley",500 STEWART ST Charlottesville VA,-78.4647614,38.0314763
8751,Vandalism,202280000520,100,E HIGH ST,CPD,2022-06-07T18:19:13Z,1419,"Miller, Tiffany ",100 E HIGH ST Charlottesville VA,-78.4804657,38.03301769999999
8752,Suspicious Activity,202200015593,600,FARISH ST,CPD,2022-06-07T17:50:22Z,1350,"Shiflett, Tammy",600 FARISH ST Charlottesville VA,-78.4756936,38.0347158
8753,Fraud-impersonation,202200015588,2100,BARRACKS RD,CPD,2022-06-07T16:33:05Z,1233,"Turner, Devon",2100 BARRACKS RD Charlottesville VA,-78.499113,38.052787
8754,Assist Citizen - Mental/TDO/ECO,202200015587,100,W MARKET ST,CPD,2022-06-07T16:11:34Z,1211,"Shiflett, Tammy",100 W MARKET ST Charlottesville VA,-78.4825371,38.0319643
8755,Hit and Run,202200015582,700,E HIGH ST,CPD,2022-06-07T15:21:08Z,1121,"Nash, Darius",700 E HIGH ST Charlottesville VA,-78.4758078,38.031423
8756,Larceny - From Motor Vehicle,202200015583,600,BAILEY RD,CPD,2022-06-07T15:18:48Z,1118,"Johnston, Ernest",600 BAILEY RD Charlottesville VA,-78.4955679,38.0205785
8757,Larceny - Of Veh Parts/Access,202200015580,200,MONTE VISTA AVE,CPD,2022-06-07T14:16:28Z,1016,"Arndt, Brian",200 MONTE VISTA AVE Charlottesville VA,-78.5138374,38.01624959999999
8758,Burglary,202200015578,700,10TH ST NW,CPD,2022-06-07T13:36:50Z,0936,"Turner, Devon",700 10TH ST NW Charlottesville VA,-78.4903503,38.0399292
8759,Larceny - All Other,202200015577,400,MOSELEY DR,CPD,2022-06-07T13:34:02Z,0934,"Johnston, Ernest",400 MOSELEY DR Charlottesville VA,-78.5098163,38.0182054
8760,Domestic Disturbance,202200015567,1400,"BURGESS LN, A",CPD,2022-06-07T08:19:30Z,0419,"Darby, Michael","1400 BURGESS LN, A Charlottesville VA",-78.4651424,38.0232059
8761,Suspicious Activity,202200015552,200,MONTE VISTA AVE,CPD,2022-06-07T05:18:25Z,0118,"Jones, Mark",200 MONTE VISTA AVE Charlottesville VA,-78.5138374,38.01624959999999
8762,Suspicious Activity,202200015525,200,SHAMROCK RD,CPD,2022-06-07T02:34:31Z,2234,"Bise, Collin",200 SHAMROCK RD Charlottesville VA,-78.5131134,38.0295175
8763,Larceny - Of Veh Parts/Access,202200015523,1400,EMMET ST N,CPD,2022-06-07T02:07:17Z,2207,"Becton, Joel",1400 EMMET ST N Charlottesville VA,-78.4963422,38.0559704
8764,Narcotics,202200015522,1200,MONTICELLO RD,CPD,2022-06-07T01:56:26Z,2156,"Via, Ryan",1200 MONTICELLO RD Charlottesville VA,-78.4727576,38.02139740000001
8765,Disorderly Conduct,202200015512,1600,"6TH ST SE, 23",CPD,2022-06-06T23:58:37Z,1958,"Arreguin, Arron","1600 6TH ST SE, 23 Charlottesville VA",-78.4865838,38.016642
8766,Lost/FoundProperty,202200015501,100,E MAIN ST,CPD,2022-06-06T21:58:19Z,1758,"Middleton, Matthew",100 E MAIN ST Charlottesville VA,-78.4815213,38.0305249
8767,Larceny - Theft from Building,202280000519,100,CHANCELLOR ST,CPD,2022-06-06T19:55:34Z,1555,"Miller, Tiffany ",100 CHANCELLOR ST Charlottesville VA,-78.5014644,38.0359935
8768,Larceny - All Other,202200015486,2100,BARRACKS RD,CPD,2022-06-06T19:37:18Z,1537,"Eckenroth, Rachel",2100 BARRACKS RD Charlottesville VA,-78.499113,38.052787
8769,Larceny - From Motor Vehicle,202280000516,2100,JEFFERSON PARK AVE,CPD,2022-06-06T19:15:15Z,1515,"Miller, Tiffany ",2100 JEFFERSON PARK AVE Charlottesville VA,-78.513497,38.026078
8770,Fraud-credit card,202280000517,200,W MARKET ST,CPD,2022-06-06T17:34:20Z,1334,"Miller, Tiffany ",200 W MARKET ST Charlottesville VA,-78.482079,38.0316304
8771,Fraud-impersonation,202200015477,600,MALCOLM CRESENT,CPD,2022-06-06T17:22:59Z,1322,"Shiflett, Tammy",600 MALCOLM CRESENT Charlottesville VA,-78.4739587,38.0345109
8772,Larceny - All Other,202200015472,1900,LEWIS MOUNTAIN RD,CPD,2022-06-06T16:14:24Z,1214,"Eckenroth, Rachel",1900 LEWIS MOUNTAIN RD Charlottesville VA,-78.5074648,38.0374811
8773,Assault Intimidation,202200015462,300,9TH ST SW,CPD,2022-06-06T13:58:49Z,0958,"Eckenroth, Rachel",300 9TH ST SW Charlottesville VA,-78.4947181,38.0300372
8774,Larceny - All Other,202200015458,400,4TH ST NW,CPD,2022-06-06T12:47:57Z,0847,"Eckenroth, Rachel",400 4TH ST NW Charlottesville VA,-78.4854407,38.0336029
8775,Vandalism,202200015435,1600,MERIDIAN ST,CPD,2022-06-06T05:32:10Z,0132,"Darby, Michael",1600 MERIDIAN ST Charlottesville VA,-78.48158459999999,38.015215
8776,Assist Citizen - Mental/TDO/ECO,202200015432,900,"RIVER RD, 901",CPD,2022-06-06T04:38:00Z,0038,"Hopiane, Sayd","900 RIVER RD, 901 Charlottesville VA",-78.45812120000001,38.0363276
8777,Robbery - Strong Arm,202200015411,300,250 BYPASS,CPD,2022-06-06T01:38:30Z,2138,"Venereo, Arturo",300 250 BYPASS Charlottesville VA,-78.4806874,38.0506896
8778,Assault Aggravated,202200015407,100,E MAIN ST,CPD,2022-06-06T00:16:30Z,2016,"Middleton, Matthew",100 E MAIN ST Charlottesville VA,-78.4815213,38.0305249
8779,Sex Offense - Forcible Rape,202200015402,1500,VIRGINIA AVE,CPD,2022-06-05T23:01:33Z,1901,"Lowry, Ryan",1500 VIRGINIA AVE Charlottesville VA,-78.49879039999999,38.0380253
8780,Misc - Non-Criminal Call,202200015399,600,E MARKET ST,CPD,2022-06-05T22:47:48Z,1847,"Stayments, Ronald ",600 E MARKET ST Charlottesville VA,-78.4774516,38.0304104
8781,Misc - Non-Criminal Call,202200015398,600,E MARKET ST,CPD,2022-06-05T22:47:00Z,1847,"Stayments, Ronald ",600 E MARKET ST Charlottesville VA,-78.4774516,38.0304104
8782,Larceny - All Other,202200015396,1000,W MAIN ST,CPD,2022-06-05T22:21:52Z,1821,"Middleton, Matthew",1000 W MAIN ST Charlottesville VA,-78.4952169,38.0323477
8783,Missing Person-adult,202200015395,1900,CEDAR HILL RD,CPD,2022-06-05T21:52:04Z,1752,"Venereo, Arturo",1900 CEDAR HILL RD Charlottesville VA,-78.4957146,38.0633398
8784,Larceny - Shoplifitng,202200015392,2100,BARRACKS RD,CPD,2022-06-05T21:34:01Z,1734,"Venereo, Arturo",2100 BARRACKS RD Charlottesville VA,-78.499113,38.052787
8785,Lost/FoundProperty,202280000518,1000,"W MAIN ST, 324",CPD,2022-06-05T20:26:00Z,1626,"Miller, Tiffany ","1000 W MAIN ST, 324 Charlottesville VA",-78.49537099999999,38.032162
8786,Larceny - From Motor Vehicle,202280000515,600,HINTON AVE,CPD,2022-06-05T20:05:57Z,1605,"Miller, Tiffany ",600 HINTON AVE Charlottesville VA,-78.4795567,38.0264032
